DATE,PRCP,SNOW,TAVG,TMAX,TMIN,YEAR,WEEK,TOTAL PATIENTS,RATIO
2010-09-26,0.0791839378238342,0.0,67.54285714285714,76.02857142857142,59.05714285714286,2010.0,40.0,39390.0,0.679127122645263
2010-10-03,0.064039270687237,0.887107438016529,45.51428571428571,55.457142857142856,35.57142857142857,2010.0,41.0,41354.0,0.7205987810452128
2010-10-10,0.0032100396301188,0.0,66.0142857142857,77.07142857142857,54.957142857142856,2010.0,42.0,41122.0,0.7048512864598029
2010-10-17,0.0358719346049046,0.1304418985270049,51.57857142857143,62.98571428571429,40.17142857142857,2010.0,43.0,42741.0,0.7291742945893914
2010-10-24,0.0382020997375328,0.0,53.635714285714286,64.72857142857143,42.54285714285714,2010.0,44.0,41966.0,0.7184369106941562
2010-10-31,0.1325581395348837,0.0,52.10869565217391,61.30434782608695,42.91304347826087,2010.0,45.0,41894.0,0.7063481873160762
2010-11-07,0.1658482758620689,0.0002155172413793,49.214285714285715,58.72857142857143,39.7,2010.0,46.0,40492.0,0.6980333186140539
2010-11-14,0.0325431034482758,0.0014432989690721,57.26977225672877,66.77142857142857,47.76811594202898,2010.0,47.0,34238.0,0.6604807284231645
2010-11-21,0.0111412268188302,0.0,40.736363636363635,49.2,32.27272727272727,2010.0,48.0,40646.0,0.7197078661479956
2010-11-28,0.2142589928057554,0.0,35.035714285714285,44.48571428571429,25.585714285714285,2010.0,49.0,39506.0,0.674098341720547
2010-12-05,0.1675558659217877,0.0256756756756756,39.56428571428571,48.04285714285714,31.085714285714285,2010.0,50.0,37787.0,0.687086333551531
2010-12-12,0.1849999999999999,0.0953488372093023,63.166666666666664,73.30434782608695,53.028985507246375,2010.0,51.0,33621.0,0.6326744196145528
2010-12-19,0.0180276816608996,0.1923636363636363,16.092339544513457,23.257142857142856,8.927536231884059,2010.0,52.0,35224.0,0.7123719856440349
2011-01-02,0.1616193656093489,0.2658590308370044,28.62676056338028,36.6056338028169,20.64788732394366,2011.0,2.0,38982.0,0.7174391310872452
2011-01-09,0.0487049399198931,0.0,62.18055555555556,72.45833333333333,51.90277777777778,2011.0,3.0,41243.0,0.7508851094342582
2011-01-16,0.0108675799086758,0.0069158878504672,30.472602739726028,38.273972602739725,22.671232876712327,2011.0,4.0,42193.0,0.7618646139486303
2011-01-23,0.0515547703180212,0.231340206185567,16.733766233766232,24.337662337662337,9.12987012987013,2011.0,5.0,37377.0,0.6974271750597456
2011-01-30,0.0147594501718213,0.2299065420560747,24.43918918918919,29.986486486486488,18.89189189189189,2011.0,6.0,41906.0,0.7424744423380167
2011-02-06,0.144051593323217,2.1379928315412187,36.44,43.88,29.0,2011.0,7.0,43006.0,0.7693762178943776
2011-02-13,0.0433422103861518,0.0016750418760469,61.28385093167702,70.73913043478261,51.82857142857143,2011.0,8.0,40630.0,0.7175431899351862
2011-02-20,0.0212178387650085,0.000767754318618,38.811688311688314,46.62337662337662,31.0,2011.0,9.0,42730.0,0.7495884273877959
2011-02-27,0.1958347676419965,0.409698275862069,30.443661971830984,34.647887323943664,26.239436619718308,2011.0,10.0,42161.0,0.7357367797916124
2011-03-06,0.0856325301204819,0.2126459143968871,37.493333333333325,47.41333333333333,27.57333333333333,2011.0,11.0,38067.0,0.6866418208660324
2011-03-13,0.1064875491480996,0.0,59.21739130434783,67.8695652173913,50.56521739130435,2011.0,12.0,39643.0,0.7321750767893117
